product_id,product_name,imgpaths,brands,prices,rev_score,category1,category2,category3,r1s,r2s,r3s,r1_info1,r1_sf,r1_info2,r1_nor,r1_info3,r1_usf,r2_info1,r2_sf,r2_info2,r2_nor,r2_info3,r2_usf,r3_info1,r3_sf,r3_info2,r3_nor,r3_info3,r3_usf
A000000155402,더말로지카 데일리 마이크로폴리언트 13g,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015540206ko.jpg?l=ko,더말로지카,"25,000",4.5,더모 코스메틱,클렌징,필링/스크럽,피부타입,세정력,자극도,건성에 좋아요,23%,복합성에 좋아요,54%,지성에 좋아요,23%,아주 만족해요,49%,보통이에요,49%,다소 아쉬워요,3%,자극없이 순해요,49%,보통이에요,31%,자극이 느껴져요,21%
A000000155399,더말로지카 데일리 슈퍼폴리언트 13g,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015539905ko.jpg?l=ko,더말로지카,"28,000",4.7,더모 코스메틱,클렌징,필링/스크럽,피부타입,세정력,자극도,건성에 좋아요,15%,복합성에 좋아요,54%,지성에 좋아요,31%,아주 만족해요,56%,보통이에요,42%,다소 아쉬워요,2%,자극없이 순해요,27%,보통이에요,56%,자극이 느껴져요,17%
A000000155279,더말로지카 스페셜 클렌징 젤 50ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015527904ko.jpg?l=ko,더말로지카,"17,000",4.2,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,42%,복합성에 좋아요,50%,지성에 좋아요,8%,아주 만족해요,50%,보통이에요,42%,다소 아쉬워요,8%,자극없이 순해요,77%,보통이에요,23%,자극이 느껴져요,0%
A000000154158,[단독기획] 더말로지카 데일리마이크로폴리언트13g 1+1 기획(13g+13g),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015415808ko.jpg?l=ko,더말로지카,"43,300",4.7,더모 코스메틱,클렌징,필링/스크럽,피부타입,세정력,자극도,건성에 좋아요,22%,복합성에 좋아요,63%,지성에 좋아요,15%,아주 만족해요,55%,보통이에요,41%,다소 아쉬워요,4%,자극없이 순해요,50%,보통이에요,36%,자극이 느껴져요,14%
A000000152767,에스트라 테라크네365 클리어 딥 클렌징 폼 200g,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015276703ko.jpg?l=ko,에스트라,"23,000",4.7,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,18%,복합성에 좋아요,59%,지성에 좋아요,23%,아주 만족해요,65%,보통이에요,33%,다소 아쉬워요,2%,자극없이 순해요,76%,보통이에요,22%,자극이 느껴져요,2%
A000000151358,셀퓨전씨 약산성 패리어 클렌징 워터 500ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015135809ko.jpg?l=ko,셀퓨전씨,"24,000",4.8,더모 코스메틱,클렌징,클렌징워터/티슈,피부타입,세정력,자극도,건성에 좋아요,21%,복합성에 좋아요,63%,지성에 좋아요,16%,아주 만족해요,75%,보통이에요,23%,다소 아쉬워요,2%,자극없이 순해요,81%,보통이에요,17%,자극이 느껴져요,2%
A000000150451,셀퓨전씨 파파야 그레뉼 필스 울트라 50g,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015045102ko.jpg?l=ko,셀퓨전씨,"20,000",4.7,더모 코스메틱,클렌징,필링/스크럽,피부타입,세정력,자극도,건성에 좋아요,18%,복합성에 좋아요,67%,지성에 좋아요,15%,아주 만족해요,58%,보통이에요,38%,다소 아쉬워요,4%,자극없이 순해요,61%,보통이에요,36%,자극이 느껴져요,4%
A000000149861,[단독기획] 셀퓨전씨 포스트 알파 pH밸런싱 젤 클렌저 더블 기획 (200ml + 200ml),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014986105ko.jpg?l=ko,셀퓨전씨,"36,000",4.3,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,33%,복합성에 좋아요,42%,지성에 좋아요,25%,아주 만족해요,42%,보통이에요,50%,다소 아쉬워요,8%,자극없이 순해요,50%,보통이에요,42%,자극이 느껴져요,8%
A000000148112,아벤느 클리낭스 클렌징 젤 400ml *피지잡는 *약산성클렌저,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014811216ko.jpg?l=ko,아벤느,"28,000",4.7,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,20%,복합성에 좋아요,61%,지성에 좋아요,19%,아주 만족해요,52%,보통이에요,44%,다소 아쉬워요,4%,자극없이 순해요,75%,보통이에요,25%,자극이 느껴져요,1%
A000000148109,아벤느 클리낭스 클렌징 젤 100ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014810902ko.jpg?l=ko,아벤느,"11,000",4.6,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,19%,복합성에 좋아요,61%,지성에 좋아요,20%,아주 만족해요,41%,보통이에요,49%,다소 아쉬워요,10%,자극없이 순해요,71%,보통이에요,25%,자극이 느껴져요,4%
A000000145526,피지오겔 DMT 클렌징 젤 150ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014552601ko.jpg?l=ko,피지오겔,"22,000",4.7,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,39%,복합성에 좋아요,53%,지성에 좋아요,8%,아주 만족해요,47%,보통이에요,51%,다소 아쉬워요,2%,자극없이 순해요,80%,보통이에요,20%,자극이 느껴져요,1%
A000000145275,닥터디퍼런트 제로 클렌저 200ml (지성),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014527506ko.jpg?l=ko,닥터디퍼런트,"28,000",4.8,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,7%,복합성에 좋아요,32%,지성에 좋아요,61%,아주 만족해요,54%,보통이에요,46%,다소 아쉬워요,1%,자극없이 순해요,80%,보통이에요,20%,자극이 느껴져요,1%
A000000145274,닥터디퍼런트 제로 클렌저 200ml (중건성),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014527404ko.jpg?l=ko,닥터디퍼런트,"25,000",4.7,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,45%,복합성에 좋아요,51%,지성에 좋아요,5%,아주 만족해요,48%,보통이에요,42%,다소 아쉬워요,11%,자극없이 순해요,80%,보통이에요,18%,자극이 느껴져요,2%
A000000145273,닥터디퍼런트 퍼스트클렌저 200ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014527304ko.jpg?l=ko,닥터디퍼런트,"23,000",4.7,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,35%,복합성에 좋아요,45%,지성에 좋아요,20%,아주 만족해요,25%,보통이에요,60%,다소 아쉬워요,15%,자극없이 순해요,75%,보통이에요,25%,자극이 느껴져요,0%
A000000143769,에스트라 아토베리어365 버블클렌저 150ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014376903ko.jpg?l=ko,에스트라,"20,000",4.8,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,35%,복합성에 좋아요,58%,지성에 좋아요,7%,아주 만족해요,48%,보통이에요,48%,다소 아쉬워요,5%,자극없이 순해요,82%,보통이에요,18%,자극이 느껴져요,0%
A000000142946,유리아쥬 미셀라 클렌징 폼 150ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014294610ko.jpg?l=ko,유리아쥬,"21,000",4.7,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,34%,복합성에 좋아요,59%,지성에 좋아요,7%,아주 만족해요,42%,보통이에요,54%,다소 아쉬워요,4%,자극없이 순해요,74%,보통이에요,24%,자극이 느껴져요,2%
A000000142178,아벤느 미셀라 클렌징 워터 500ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014217810ko.jpg?l=ko,아벤느,"35,000",4.7,더모 코스메틱,클렌징,클렌징워터/티슈,피부타입,세정력,자극도,건성에 좋아요,28%,복합성에 좋아요,63%,지성에 좋아요,9%,아주 만족해요,56%,보통이에요,42%,다소 아쉬워요,2%,자극없이 순해요,71%,보통이에요,29%,자극이 느껴져요,1%
A000000139961,눅스 베리로즈 미셀라 클렌징 오일 150ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013996111ko.jpg?l=ko,눅스,"26,000",4.6,더모 코스메틱,클렌징,클렌징 오일/밀크,피부타입,세정력,자극도,건성에 좋아요,33%,복합성에 좋아요,55%,지성에 좋아요,12%,아주 만족해요,62%,보통이에요,36%,다소 아쉬워요,2%,자극없이 순해요,81%,보통이에요,19%,자극이 느껴져요,1%
A000000139958,눅스 베리로즈 멜팅 클렌징 밀크 더블 기획 (200ml+200ml),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013995811ko.jpg?l=ko,눅스,"34,000",4.6,더모 코스메틱,클렌징,클렌징 오일/밀크,피부타입,세정력,자극도,건성에 좋아요,43%,복합성에 좋아요,52%,지성에 좋아요,5%,아주 만족해요,40%,보통이에요,51%,다소 아쉬워요,9%,자극없이 순해요,81%,보통이에요,19%,자극이 느껴져요,1%
A000000139956,눅스 베리로즈 무스폼 클렌저 더블 기획 (150ml+150ml),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013995612ko.jpg?l=ko,눅스,"34,000",4.8,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,40%,복합성에 좋아요,53%,지성에 좋아요,7%,아주 만족해요,57%,보통이에요,41%,다소 아쉬워요,2%,자극없이 순해요,82%,보통이에요,16%,자극이 느껴져요,2%
A000000139940,에스트라 테라크네365 버블클렌저 150ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013994001ko.jpg?l=ko,에스트라,"26,000",4.7,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,19%,복합성에 좋아요,62%,지성에 좋아요,20%,아주 만족해요,46%,보통이에요,52%,다소 아쉬워요,2%,자극없이 순해요,66%,보통이에요,31%,자극이 느껴져요,3%
A000000130319,[세븐틴 버논PICK]바이오더마 센시비오 H2O 850ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013031936ko.jpg?l=ko,바이오더마,"35,500",4.8,더모 코스메틱,클렌징,클렌징워터/티슈,피부타입,세정력,자극도,건성에 좋아요,25%,복합성에 좋아요,63%,지성에 좋아요,13%,아주 만족해요,72%,보통이에요,28%,다소 아쉬워요,1%,자극없이 순해요,80%,보통이에요,20%,자극이 느껴져요,1%
A000000129026,에스트라 아토베리어365 필링젤 150ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0012/A00000012902603ko.jpg?l=ko,에스트라,"21,000",4.7,더모 코스메틱,클렌징,필링/스크럽,피부타입,세정력,자극도,건성에 좋아요,27%,복합성에 좋아요,61%,지성에 좋아요,12%,아주 만족해요,57%,보통이에요,41%,다소 아쉬워요,2%,자극없이 순해요,63%,보통이에요,32%,자극이 느껴져요,5%
A000000128988,유리아쥬 미셀라 클렌징 워터 센서티브 더블 기획 (500ml+500ml),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0012/A00000012898826ko.jpg?l=ko,유리아쥬,"38,000",4.7,더모 코스메틱,클렌징,클렌징워터/티슈,피부타입,세정력,자극도,건성에 좋아요,26%,복합성에 좋아요,62%,지성에 좋아요,12%,아주 만족해요,62%,보통이에요,36%,다소 아쉬워요,2%,자극없이 순해요,76%,보통이에요,24%,자극이 느껴져요,1%
A000000125836,눅스 맨 올인원 포밍 젤 클렌저 200ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0012/A00000012583604ko.jpg?l=ko,눅스,"20,000",4.5,더모 코스메틱,클렌징,클렌징폼/젤,세정력,향,보습력,아주 만족해요,66%,보통이에요,31%,다소 아쉬워요,3%,아주 만족해요,71%,보통이에요,29%,다소 아쉬워요,1%,보습이 뛰어나요,55%,보통이에요,45%,보습이 약해요,1%
A000000125149,[단독기획] 셀퓨전씨 트리악 데일리 트러블 케어 폼 클렌저 (본품130ml+50ml 추가 증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0012/A00000012514920ko.jpg?l=ko,셀퓨전씨,"24,000",4.7,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,11%,복합성에 좋아요,63%,지성에 좋아요,26%,아주 만족해요,61%,보통이에요,39%,다소 아쉬워요,1%,자극없이 순해요,60%,보통이에요,37%,자극이 느껴져요,3%
A000000118918,엠브리올리스 미셀라 로션 250ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0011/A00000011891803ko.jpg?l=ko,엠브리올리스,"30,000",4.8,더모 코스메틱,클렌징,클렌징워터/티슈,피부타입,세정력,자극도,건성에 좋아요,17%,복합성에 좋아요,78%,지성에 좋아요,6%,아주 만족해요,67%,보통이에요,28%,다소 아쉬워요,6%,자극없이 순해요,78%,보통이에요,22%,자극이 느껴져요,0%
A000000114267,라로슈포제 에빠끌라 딥 클렌징 포밍 크림,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0011/A00000011426706ko.jpg?l=ko,라로슈포제,"25,000",4.8,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,7%,복합성에 좋아요,45%,지성에 좋아요,48%,아주 만족해요,73%,보통이에요,27%,다소 아쉬워요,1%,자극없이 순해요,63%,보통이에요,35%,자극이 느껴져요,2%
A000000113471,눅스 아쿠아벨라 젤 클렌저 150ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0011/A00000011347105ko.jpg?l=ko,눅스,"21,000",4.7,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,14%,복합성에 좋아요,66%,지성에 좋아요,20%,아주 만족해요,69%,보통이에요,31%,다소 아쉬워요,0%,자극없이 순해요,50%,보통이에요,38%,자극이 느껴져요,12%
A000000111986,바이오더마 클렌징워터 250ml 3종 택1,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0011/A00000011198608ko.jpg?l=ko,바이오더마,"16,000",4.8,더모 코스메틱,클렌징,클렌징워터/티슈,피부타입,세정력,자극도,건성에 좋아요,29%,복합성에 좋아요,55%,지성에 좋아요,16%,아주 만족해요,69%,보통이에요,31%,다소 아쉬워요,2%,자극없이 순해요,79%,보통이에요,21%,자극이 느껴져요,1%
A000000102377,유리아쥬 이제악 클렌징 젤 150ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0010/A00000010237707ko.jpg?l=ko,유리아쥬,"18,000",4.6,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,14%,복합성에 좋아요,52%,지성에 좋아요,34%,아주 만족해요,51%,보통이에요,45%,다소 아쉬워요,4%,자극없이 순해요,71%,보통이에요,26%,자극이 느껴져요,3%
A000000016704,라로슈포제 시카플라스트 라방 B5 저자극 클렌저,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0001/A00000001670402ko.jpg?l=ko,라로슈포제,"18,000",4.7,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,35%,복합성에 좋아요,59%,지성에 좋아요,6%,아주 만족해요,59%,보통이에요,37%,다소 아쉬워요,4%,자극없이 순해요,85%,보통이에요,15%,자극이 느껴져요,1%
A000000016651,아벤느 미셀라 클렌징 워터 200ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0001/A00000001665104ko.jpg?l=ko,아벤느,"20,000",4.7,더모 코스메틱,클렌징,클렌징워터/티슈,피부타입,세정력,자극도,건성에 좋아요,29%,복합성에 좋아요,58%,지성에 좋아요,13%,아주 만족해요,57%,보통이에요,43%,다소 아쉬워요,0%,자극없이 순해요,78%,보통이에요,22%,자극이 느껴져요,1%
A000000015771,바이오더마 센시비오 젤 무쌍 200ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0001/A00000001577109ko.jpg?l=ko,바이오더마,"26,000",4.7,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,40%,복합성에 좋아요,53%,지성에 좋아요,7%,아주 만족해요,49%,보통이에요,46%,다소 아쉬워요,5%,자극없이 순해요,82%,보통이에요,18%,자극이 느껴져요,1%
A000000015026,유리아쥬 미셀라 클렌징 워터 더블기획 (500ml + 500ml),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0001/A00000001502620ko.jpg?l=ko,유리아쥬,"38,000",4.8,더모 코스메틱,클렌징,클렌징워터/티슈,피부타입,세정력,자극도,건성에 좋아요,28%,복합성에 좋아요,60%,지성에 좋아요,12%,아주 만족해요,63%,보통이에요,37%,다소 아쉬워요,1%,자극없이 순해요,77%,보통이에요,23%,자극이 느껴져요,1%
A000000014359,유리아쥬 레 데마끼앙 더블 기획 (250ml+250ml),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0001/A00000001435913ko.jpg?l=ko,유리아쥬,"28,000",4.6,더모 코스메틱,클렌징,클렌징 오일/밀크,피부타입,세정력,자극도,건성에 좋아요,39%,복합성에 좋아요,54%,지성에 좋아요,7%,아주 만족해요,47%,보통이에요,47%,다소 아쉬워요,6%,자극없이 순해요,75%,보통이에요,22%,자극이 느껴져요,3%
